Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,52,0.0
1,,,58,0.0
2,,,78,0.0
3,,,50,0.0
4,,,77,0.0
6,0.07288115839812305,-1.8391562389614318,62,1.0
7,0.06471764489260917,-2.877045067181014,42,2.0
8,0.05415661963697341,-3.5554189292137837,69,3.0
9,0.043606285796755094,-4.138743240473974,18,4.0
10,0.04176825697721629,-4.270159006750258,9,5.0
11,0.039857235303378716,-4.443124973763063,33,6.0
12,0.030992510469893753,-4.990092779364024,60,7.0
13,0.031838378592348365,-5.032451025608166,24,8.0
14,0.032692634752129114,-5.17933635267302,51,9.0
15,0.038120494618101436,-5.0403856053517515,71,10.0
16,0.03347235334059386,-5.018432797322967,7,11.0
17,0.022734681851308156,-5.659751751203455,5,12.0
18,0.028763973095993763,-5.614460487512875,0,13.0
19,0.01650943086150395,-6.258369828367339,29,14.0
20,0.01380345742178069,-6.47646908132475,38,15.0
21,0.01247551851203233,-4.531676059784208,14,16.0
22,0.010084195169719427,-6.446401662793237,47,17.0
23,0.011990026132612266,-4.106156337799773,56,18.0
24,0.010672491634686837,2.2452003900416204,65,19.0
25,0.009184824570866383,-1.4110225401199936,49,20.0
26,0.008861903287242876,1.303059266024732,16,21.0
27,0.00880338900855939,1.5649467333796507,40,22.0
28,0.010380471999715564,-5.600894258760519,31,23.0
29,0.009428696151710967,-5.360909129909914,53,24.0
30,0.00963610466433924,-5.001288848716847,2,25.0
31,0.009573341830613062,-5.213902380199838,44,26.0
32,0.009092959611814035,-4.405462620978718,11,27.0
33,0.011269015905517486,-4.8786041138339735,35,28.0
34,0.0073505742768628386,-5.094851490291776,26,29.0
35,0.00925116223670476,-5.508626220658035,75,30.0
36,0.00852855420698609,-4.527302582559288,63,31.0
37,0.009136474633357405,-4.021053442988475,67,32.0
38,0.0076162824611071865,-4.329790487961537,73,33.0
39,0.007532650698262743,-4.967222917950981,74,34.0
40,0.005713363864729637,-5.177561904876791,55,35.0
41,0.004883644622485738,-5.189839427168563,28,36.0
42,0.006283223027582427,-4.0424834838048715,46,37.0
43,0.0052749649104923075,-3.6703202161101536,64,38.0
44,0.00408824781824014,-2.912227602984754,13,39.0
45,0.004410591094487193,-3.7914124310166324,4,40.0
46,0.0038304508984152467,-3.082437105200466,37,41.0
47,0.003932847164341005,-1.0677904718285074,21,42.0
48,0.0058359332331596805,-6.4874066366956615,81,43.0
49,0.0027271782418886057,-3.509054995838293,86,44.0
50,0.002497863805326362,-6.924789958634994,83,45.0
51,0.0034469890748830222,-7.804500668924243,85,46.0
52,0.0025264225955490857,-2.9589428360534114,79,47.0
53,0.003353570245087134,-8.187871915303687,84,48.0
54,0.003061807133112629,-7.133192156521403,80,49.0
55,0.00277746671746431,-8.508744635874196,82,50.0
56,0.002598883342398629,-8.578213688737067,70,51.0
57,0.007983061107786363,-8.262976973199919,22,52.0
58,0.0019149803449789815,-7.514876093156611,72,53.0
59,0.007923559098352708,-8.22927018472258,19,54.0
60,0.006145773662172148,-8.53419347200295,15,55.0
61,0.006717710371541788,-8.331575538985154,10,56.0
62,0.0025446154788673816,-8.596472110043816,12,57.0
63,0.007650389643124033,-7.910996141166953,17,58.0
64,0.0010809890554984109,-8.015032572872183,6,59.0
65,0.004718191520378955,-8.024891788127476,1,60.0
66,0.005650454040954933,-8.04043649744426,20,61.0
67,0.006309282840725701,-8.022406038708372,30,62.0
68,0.005733845737425051,-8.186066133718272,25,63.0
69,0.00571894613037493,-8.204848305078533,3,64.0
70,0.006228644904207832,-8.29331451292127,27,65.0
71,0.005735052796345489,-8.56753221810537,57,66.0
72,0.005433264311888924,-8.58460038467918,54,67.0
73,0.0054327751783051674,-8.705014850726869,76,68.0
74,0.005160715691516056,-9.068210568501108,61,69.0
75,0.0057222641880330235,-9.166858828502908,66,70.0
76,0.004680460736278798,-8.257902823732978,68,71.0
77,0.005600415074346033,-8.12849926507735,48,72.0
78,0.0043744158402922555,-8.071078696250865,43,73.0
79,0.006179112438550945,-8.715052905185646,45,74.0
80,0.0062177690547233115,-8.73731678744452,23,75.0
81,0.0039900842657835285,-9.373128752321373,39,76.0
82,0.0036279515409629185,-9.33784771996715,34,77.0
83,0.004415635734260073,-8.887256308085213,36,78.0
84,0.005468795097793675,-8.93752538651909,8,79.0
85,0.004119141245400478,-9.105200670641146,32,80.0
86,0.0021976100517345516,-9.313222480629445,59,81.0
87,0.0012020179879004766,-9.36932228180934,41,82.0
