Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,22,0.0
1,,,39,0.0
2,,,23,0.0
3,,,77,0.0
4,,,74,0.0
6,0.08948705426954444,-1.9411392265851048,62,1.0
7,0.07316547777691187,-3.2892844025148595,42,2.0
8,0.0523471358146843,-4.035544802981838,69,3.0
9,0.04661927346734766,-4.2809060513839015,18,4.0
10,0.039938390007928384,-4.516543993130331,9,5.0
11,0.03521197335216112,-4.6818934951597795,33,6.0
12,0.02789649269021642,-4.858956821338911,60,7.0
13,0.032274084304272095,-4.87268128349935,24,8.0
14,0.028018935691666257,-5.063253559378732,51,9.0
15,0.028282687588351514,-5.1439532691807095,71,10.0
16,0.036740600168949915,-5.069306783964496,7,11.0
17,0.029885512419435278,-5.313651944745113,5,12.0
18,0.022283760116674746,-5.455292750924551,29,13.0
19,0.016212070393365054,-5.853567205624501,38,14.0
20,0.020010908583495267,-5.711821298339024,14,15.0
21,0.01498767509380293,-5.974391151306653,47,16.0
22,0.02362889961900264,-5.718524426609104,56,17.0
23,0.02285937011759527,-5.79868014964556,0,18.0
24,0.018327705131903595,-6.041469727196098,58,19.0
25,0.017714917296419552,-6.136257002721758,65,20.0
26,0.015540314944416867,-6.193599240211746,49,21.0
27,0.009638907561098581,-6.161309269660037,16,22.0
28,0.008761193950422625,-6.042074896329101,40,23.0
29,0.008101128521981213,-6.410907039169489,31,24.0
30,0.007358972374327821,-6.223357881935483,53,25.0
31,0.007120489262264171,-6.28336589596629,2,26.0
32,0.00707499309144916,-6.508393416177924,44,27.0
33,0.006811682192349663,-6.534808828175536,11,28.0
34,0.005878682331135048,-6.688355559695765,35,29.0
35,0.006311783236814182,-6.308933669258556,26,30.0
36,0.005057920196806963,-6.687991233559495,75,31.0
37,0.005067410687149798,-6.716876067153627,63,32.0
38,0.005417575637531135,-6.876440228615779,67,33.0
39,0.004633818034920496,-6.762798265943557,73,34.0
40,0.005118002851689587,-6.853964255691353,55,35.0
41,0.003720460813635037,-6.9704002690759825,28,36.0
42,0.003914062221708505,-7.289272208756187,46,37.0
43,0.004159626603898362,-6.3890006883337005,13,38.0
44,0.0032872364932976447,-6.913807173574764,4,39.0
45,0.0038476203275120894,-5.430822937598377,64,40.0
46,0.003966740769897153,-7.014083107174241,37,41.0
47,0.003912547659862667,-7.6389460137134435,21,42.0
48,0.008588381490455724,-8.10897607440186,81,43.0
49,0.003418605610227648,-7.993930433988007,86,44.0
50,0.005376687704139457,-8.254649586775225,83,45.0
51,0.010030042780930925,-7.7417983551648,70,46.0
52,0.004633661276805087,-8.227741164371258,85,47.0
53,0.0057818494743424615,-8.279389050757674,79,48.0
54,0.0059368734387883985,-8.291073586995239,84,49.0
55,0.0087322022669654,-8.221046105691975,80,50.0
56,0.009774083651603803,-8.03809348369137,82,51.0
57,0.010802681060676639,-7.949778603708578,72,52.0
58,0.008445343372627782,-8.243312173543865,19,53.0
59,0.009532694628678555,-8.156350492014685,6,54.0
60,0.007784265843887352,-8.342524108718127,15,55.0
61,0.005758260512493212,-8.530693620538724,1,56.0
62,0.007147575709829215,-8.41586048221521,10,57.0
63,0.00798952198401534,-7.859084218176001,12,58.0
64,0.00689332679328501,-8.037299783590285,17,59.0
65,0.0071986565672794624,-7.729741853772551,20,60.0
66,0.006440986013203133,-8.047971443645238,30,61.0
67,0.006478827765307234,-7.97646939450584,25,62.0
68,0.00585582550347589,-8.330375621410733,3,63.0
69,0.007060155985060687,-8.254411037341129,27,64.0
70,0.006574644797998581,-8.368398501601327,57,65.0
71,0.006277762967792255,-8.422825146934635,52,66.0
72,0.005212313837816435,-8.42632995207985,54,67.0
73,0.00681004120386327,-7.985558696409568,76,68.0
74,0.005749058783811474,-8.529379782043183,78,69.0
75,0.005133182115655049,-8.589811041151071,61,70.0
76,0.005028239617124308,-8.712433517648243,66,71.0
77,0.004613277952075081,-9.020400882562909,68,72.0
78,0.005999630539761645,-8.424366287684489,48,73.0
79,0.006023151106695986,-8.393757695028617,43,74.0
80,0.006065498223004963,-8.528356298546036,45,75.0
81,0.006036879212776127,-8.619760873410945,34,76.0
82,0.005966757664571476,-8.726861010684573,36,77.0
83,0.006024772728973073,-8.86034545567401,8,78.0
84,0.004621113537785511,-9.024792195889729,32,79.0
85,0.0026604534139104286,-9.180150360218517,59,80.0
86,0.0016304728143057754,-9.289406022884538,50,81.0
87,0.0011999039690548231,-9.392191933752352,41,82.0
