Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,56,0.0
1,,,82,0.0
2,,,17,0.0
3,,,30,0.0
4,,,64,0.0
6,0.08360414575368458,-3.1380792126363866,62,1.0
7,0.06628836883283877,-3.711367697301456,42,2.0
8,0.0513932772318136,-4.068322553082052,69,3.0
9,0.028459816906398604,-4.7786682118754635,18,4.0
10,0.02804710655324253,-4.673542431450743,9,5.0
11,0.03499460459463909,-4.597578031867882,33,6.0
12,0.038690713445522246,-4.392541964207433,60,7.0
13,0.02439034271197945,-5.202189008309875,24,8.0
14,0.024004011906494822,-5.242453486229015,51,9.0
15,0.020393043033153754,-5.633019919525842,71,10.0
16,0.019603834316137703,-5.464777862513301,7,11.0
17,0.02553548361859534,-5.115331891958221,5,12.0
18,0.015097506319357145,-5.811219675377595,0,13.0
19,0.009868325957252077,-6.588293635426136,38,14.0
20,0.014685061452429574,-6.0646157929556015,14,15.0
21,0.010579748736839905,-6.166672996328581,29,16.0
22,0.00951706425563017,-5.388803867001839,47,17.0
23,0.009023031395378503,-4.788951108719477,58,18.0
24,0.009131823300745056,-4.734934859805645,65,19.0
25,0.008721270559601334,-4.874133657867555,49,20.0
26,0.008889291943664036,-4.776720057896153,16,21.0
27,0.008292291812257152,-4.468906483421204,40,22.0
28,0.006224336384868447,-6.363686312520021,31,23.0
29,0.00926170870183377,-5.486572530244557,53,24.0
30,0.009760694757368573,-5.006064831762398,2,25.0
31,0.006473954856043844,-5.654280721158668,44,26.0
32,0.0070038823696664055,-6.41507695517821,11,27.0
33,0.007500204915974044,-6.113549315196549,35,28.0
34,0.010576971995319347,-4.955257245651025,26,29.0
35,0.005234575721026087,-5.884540382390707,75,30.0
36,0.003956888984604733,-6.970859549786218,77,31.0
37,0.004283881315171047,-5.298894812340024,63,32.0
38,0.004887196234965099,-4.476261167379239,67,33.0
39,0.0038106825193119785,-5.461752055741127,73,34.0
40,0.0034719449200569428,-4.96371286238412,74,35.0
41,0.00311849232610251,-4.221324978753924,55,36.0
42,0.003076620674466872,-4.5872975765063,28,37.0
43,0.0033495308445719665,-4.067773002384384,46,38.0
44,0.0029053987374468905,-6.027691785048669,13,39.0
45,0.005918108380179855,-7.923638655918486,4,40.0
46,0.00423391202878279,-7.473424549637263,37,41.0
47,0.0041964341587568095,-7.937680706994315,21,42.0
48,0.005080027194501035,-8.005516786404893,81,43.0
49,0.004773081816798466,-8.241569486467757,86,44.0
50,0.006724243852107803,-8.01937326640841,83,45.0
51,0.007481714408550714,-7.89220592455203,70,46.0
52,0.007915605970759007,-7.892796373344623,22,47.0
53,0.005145555632287251,-8.301949905004282,85,48.0
54,0.005571112945814848,-8.251706643925484,79,49.0
55,0.005948732668370621,-7.792028525096008,84,50.0
56,0.004897083743430927,-8.263372565708373,80,51.0
57,0.0052131575550085464,-8.058410417450004,72,52.0
58,0.007416391090499263,-7.654258294774662,19,53.0
59,0.003591548291721277,-8.875994759655729,15,54.0
60,0.0037384916112788848,-8.721012561175337,10,55.0
61,0.0035864800043220084,-8.160831077668858,12,56.0
62,0.003605578457905509,-8.054297830787473,6,57.0
63,0.0035158235436118165,-8.185457049087379,1,58.0
64,0.0045543383884311586,-8.057087563907897,20,59.0
65,0.0066022479919203925,-8.083090944075888,25,60.0
66,0.007225859165743837,-8.150168826859938,3,61.0
67,0.0063309187672138155,-8.412981464950313,27,62.0
68,0.006262052677240047,-8.616333897164996,57,63.0
69,0.0070932832197738716,-8.49711584545553,52,64.0
70,0.0074915876993204905,-8.150114982379531,54,65.0
71,0.007154785813501305,-8.607164045518541,76,66.0
72,0.0065803270697638175,-8.591985816539415,78,67.0
73,0.005747237067250118,-8.34113738854301,61,68.0
74,0.006239195176890044,-9.13959584828115,66,69.0
75,0.005428600784468078,-8.080431121276138,68,70.0
76,0.004616366602759268,-8.652438486125076,48,71.0
77,0.006020465797813019,-8.157211001701457,43,72.0
78,0.0060522521296377365,-9.047698107387333,23,73.0
79,0.0063286511183522146,-8.693325008075282,45,74.0
80,0.006255928301085302,-8.743159861651899,39,75.0
81,0.00383810604669373,-9.335354991187215,34,76.0
82,0.0040198999263533885,-9.37986479940227,36,77.0
83,0.005738093029629245,-8.815907150354205,8,78.0
84,0.0046234220416774795,-9.003835948646287,32,79.0
85,0.0026603037621700997,-9.170264740593492,59,80.0
86,0.0016321173105637615,-9.395607491673315,50,81.0
87,0.0012031936260707527,-9.474628833668335,41,82.0
