Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,10,0.0
1,,,51,0.0
2,,,11,0.0
3,,,67,0.0
4,,,42,0.0
6,0.07096157123009555,-3.1920363585777154,62,1.0
7,0.06431981742624195,-3.6126357357949166,69,2.0
8,0.018633948265065953,-4.5129201900009495,18,3.0
9,0.018084961742662307,-4.2449462570060685,9,4.0
10,0.017531867146426974,-3.9681998663092215,33,5.0
11,0.015939580978929325,-3.621396848996134,60,6.0
12,0.0166171319108819,-3.423230313420406,24,7.0
13,0.02085308785001339,-3.590166707583572,71,8.0
14,0.02326787762004727,-1.9815992111996732,7,9.0
15,0.02071458578448105,-3.1448594813370803,5,10.0
16,0.010785388976233668,-2.9074477814680155,38,11.0
17,0.00863906092979336,7.062138818373445,29,12.0
18,0.011399893527217209,10.579050463946523,14,13.0
19,0.0072333380016278695,5.849152517904359,47,14.0
20,0.00782755540871583,2.2222457480577003,0,15.0
21,0.009077067703764062,3.5243150932123264,56,16.0
22,0.006487789726153109,7.041127519704378,58,17.0
23,0.007755212866063734,2.6061699968024263,65,18.0
24,0.005377094891398988,4.023975929007782,49,19.0
25,0.004607096141550136,3.1031833720652817,16,20.0
26,0.005222155628153302,-0.14341588168314767,40,21.0
27,0.005812009074612288,-3.1789245844335965,31,22.0
28,0.0060957062459927385,-3.8763167270257255,53,23.0
29,0.006377315471259835,-3.241926549454963,2,24.0
30,0.005113131536353499,-4.690454720646279,44,25.0
31,0.005634232921707594,-3.7058615006899362,35,26.0
32,0.005651506708283796,-4.138975588131355,26,27.0
33,0.005713456195108499,-4.471873925108474,75,28.0
34,0.004158090605396523,-4.427520889172686,77,29.0
35,0.005194426403515857,-3.115390886626034,63,30.0
36,0.005654459961518759,-2.802751376730909,73,31.0
37,0.005962169687481538,-3.326901466422137,74,32.0
38,0.005437699023329606,-4.591315472269821,55,33.0
39,0.004762190198453402,-5.867850670593154,28,34.0
40,0.004922343643845658,-3.3362720736514087,46,35.0
41,0.0037851477581420123,-1.631942977865638,64,36.0
42,0.004474321574341634,-2.1175667282356225,13,37.0
43,0.0042681305351492515,-0.4907271777806686,4,38.0
44,0.004268872146942448,-0.25485230434275863,37,39.0
45,0.004322775087526041,0.20272595397556364,21,40.0
46,0.004402084563998486,2.359808459902894,81,41.0
47,0.0028744320309951185,1.4764475919980602,86,42.0
48,0.0028792150082069872,2.493261924781355,83,43.0
49,0.0028442001951122517,2.0959410798103284,85,44.0
50,0.002909392442019285,2.905479788764247,79,45.0
51,0.002697141826021171,-1.678987501374491,84,46.0
52,0.0026658469283442248,-2.672608500522002,80,47.0
53,0.002673390862613269,-7.388658877774994,82,48.0
54,0.0025434085789234613,-2.464333173604553,70,49.0
55,0.0026313025610731834,-1.4822188121778859,22,50.0
56,0.0033644408858193166,-7.76813476870906,72,51.0
57,0.009401912634609582,-7.6315870374644375,19,52.0
58,0.009009231113587722,-7.780832814361533,15,53.0
59,0.004420258273315612,-8.253994693150096,12,54.0
60,0.0093469937265454,-7.7754079232264885,17,55.0
61,0.0075866479254630735,-7.530430444572785,6,56.0
62,0.007015190801114573,-7.69174179538523,1,57.0
63,0.007020764066283984,-7.8285267224886494,20,58.0
64,0.00715917942651678,-7.842780175379077,30,59.0
65,0.0065996935863616105,-8.077161602090227,25,60.0
66,0.00746050478010857,-8.150911291441767,3,61.0
67,0.0063494588761088275,-8.41265156722366,27,62.0
68,0.007292934178165988,-8.503013334887935,57,63.0
69,0.006639026806022901,-8.552479050484166,52,64.0
70,0.006029399966041683,-8.504582325749652,54,65.0
71,0.006192940529357686,-8.573687733679222,76,66.0
72,0.005574657204533923,-8.59955571320578,78,67.0
73,0.005747237067250118,-8.34113738854301,61,68.0
74,0.005565544032251105,-9.159671885343823,66,69.0
75,0.005601807394298938,-8.808062145064468,68,70.0
76,0.004782071565220347,-7.94282716000087,48,71.0
77,0.004421078790614495,-9.133128939106914,43,72.0
78,0.004573873390497232,-9.303163690664359,23,73.0
79,0.006289772489146674,-8.706801905109412,45,74.0
80,0.006095378558333564,-8.733762206574275,39,75.0
81,0.004119519981847639,-9.262853608367548,34,76.0
82,0.005966757664571476,-8.726861010684573,36,77.0
83,0.006016142659272239,-8.84430727635309,8,78.0
84,0.004615481745672852,-9.051336281232087,32,79.0
85,0.002579757181958555,-9.501525963105308,59,80.0
86,0.0016124672480870984,-9.467229103201754,50,81.0
87,0.0012021239820666863,-9.348355040995232,41,82.0
